url,zone,days,total invested,deposits number,TopListPrc,monitors number,design,text,licence,forums,reviews,listings,firstLap,plans
dream-money.fun,fun,6,-1,-1,-1,-1,23,12,1,0,0,-1,1,45.0
qafinanc.pw,pw,3,-1,-1,-1,-1,4,4,1,0,0,-1,1,88.0
pearlprofitz.com,com,4,-1,-1,-1,-1,21,7,1,0,0,-1,1,16.62
bitcoinbot.icu,icu,3,-1,-1,-1,-1,21,7,0,0,0,-1,1,24.0
profitland.ltd,ltd,7,-1,-1,-1,-1,4,1,1,0,0,-1,1,12.0
hourasset.com,com,7,2040,89,100,5,3,15,1,10,0,0.00,1,26.64
too-paying.pw,pw,7,-1,-1,-1,-1,48,10,1,5,0,-1,1,5.0
investmentspot.biz,biz,18,2770,30,100,3,749,283,1,7,1,0.00,1,2.0
cashcash.space,space,8,-1,-1,50,2,26,46,1,5,0,0.00,1,220.0
instantwithdraw.pw,pw,8,-1,-1,50,2,11,5,1,5,0,0.00,-1,-1
bluefund.space,space,8,-1,-1,50,2,36,11,1,5,0,0.00,1,130.0
mineconomy.io,io,33,550,3,69.23,13,0,0,0,11,12,0.00,-1,0.61
coinmagic.cc,cc,75,329,25,100,4,1,1,0,10,2,0.00,-1,2.0
myglobal.website,website,8,-1,-1,0,1,11,0,1,0,0,0.00,1,5.0
bitcicoin.com,com,7,2133,42,75,4,0,0,1,9,0,0.00,1,1.75
much-money.site,site,29,-1,-1,100,2,3,0,1,5,2,0.00,1,16.0
atomix.vc,vc,24,1405,29,88.89,9,0,0,0,7,3,0.00,0,2.0
divobit.space,space,7,-1,-1,-1,-1,134,64,1,0,0,-1,1,128.0
bitinv.biz,biz,29,11638,846,100,12,3,1,1,7,0,0.00,1,84.0
reymelfinance.club,club,3,-1,-1,-1,-1,229,103,1,0,0,-1,1,3.33
bigprofit.icu,icu,8,-1,-1,-1,-1,13,7,1,0,0,-1,1,18.0
neironix.biz,biz,6,3872,181,90.91,11,3,0,1,16,7,0.00,1,20.0
provinvest.site,site,8,-1,-1,-1,-1,10,8,1,0,0,-1,1,34.4
evzacoin.com,com,30,4103,58,75,8,749,0,1,12,0,0.00,1,7.0
investstartup.fun,fun,8,-1,-1,-1,-1,25,17,1,0,0,-1,1,92.0
winnerinvestment.com,com,19,-1,-1,50,2,4,19,1,0,0,0.00,0,1.0
add-billion.pw,pw,7,-1,-1,-1,-1,147,0,1,5,0,-1,1,44.0
aim-hour.fun,fun,7,-1,-1,-1,-1,234,137,0,5,0,-1,1,27.0
besthourly.online,online,9,-1,-1,50,2,23,25,1,5,0,0.00,1,99.0
smart-doubler.com,com,2,63,1,100,2,0,1,0,16,0,0.00,0,6.0
jetbank.pw,pw,9,-1,-1,50,2,14,0,1,5,0,0.00,1,155.0
paylive.live,live,3,-1,-1,-1,-1,234,91,1,0,0,-1,1,6.0
mizes.biz,biz,489,85122,854,30.3,33,1,0,0,22,16,3,-1,3.0
boldprofit.club,club,9,-1,-1,50,2,14,4,1,5,0,0.00,1,540.0
energetico7.com,com,36,2209,71,85.71,7,0,0,1,3,1,0.00,-1,14.0
afterproject.pw,pw,4,-1,-1,100,1,28,3,1,0,0,0.00,1,20.0
oilmining.biz,biz,4,87,4,100,7,8,17,1,7,0,0.00,1,26.4
like-hourly.fun,fun,6,-1,-1,-1,-1,24,0,1,5,0,-1,1,110.0
hourlygrade.com,com,7,-1,-1,-1,-1,13,0,1,0,0,-1,1,4.44
litebit-perfect.pw,pw,3,-1,-1,100,1,8,2,1,0,0,0.00,1,25.2
rightmoney.online,online,7,-1,-1,-1,-1,2,2,1,0,0,-1,1,82.4
ctcoin.cc,cc,-1,12,6,100,1,0,1,1,6,0,0.00,-1,50.0
alfatrade.ltd,ltd,30,39735,106,88.89,9,0,0,0,11,4,0.00,0,2.0
private-traders.com,com,54,-1,-1,100,10,0,0,0,7,0,0.00,-1,1.5
gembitz.net,net,4,4196,72,80,10,0,3,1,7,6,0.00,1,7.0
depositcase.biz,biz,87,12550,282,76.92,39,6,0,1,13,7,0.00,0,2.2
aurora-invest.club,club,2,-1,-1,0,1,6,0,0,0,0,0.00,1,50.0
inngo.pro,pro,5,-1,-1,100,1,14,0,1,5,0,0.00,1,1.0
cryptodivess.com,com,6,3769,119,100,1,3,0,0,1,0,0.00,1,15.0
ingobtc.com,com,71,1330,75,100,7,8,1,1,1,1,0.00,1,2.4
coinface.pw,pw,3,-1,-1,-1,-1,5,3,1,0,0,-1,1,104.0
cryptocontrol.cc,cc,-1,-1,-1,-1,-1,88,25,1,0,0,-1,-1,79.2
profitled.pw,pw,3,-1,-1,-1,-1,78,45,1,0,0,-1,1,122.0
dollarhour.site,site,3,-1,-1,-1,-1,23,23,1,0,0,-1,1,25.0
tophash.ltd,ltd,5,-1,-1,100,1,146,0,1,0,0,0.00,1,60.0
money2x.net,net,66,-1,-1,100,1,1,0,0,0,1,0.00,1,0.5
gobitmax.com,com,2,1210,130,100,3,14,8,1,10,0,0.00,1,70.0
cryptovest.in,in,27,20,1,81.82,11,1,1,1,15,0,0.00,0,1.17
arc-hourly.club,club,8,-1,-1,-1,-1,50,6,1,5,0,-1,1,32.0
bitcoinpays.pw,pw,9,-1,-1,50,2,63,35,1,5,0,0.00,1,240.0
royalinvestment.online,online,9,-1,-1,50,2,48,9,1,5,0,0.00,1,165.0
cospectro.club,club,3,-1,-1,-1,-1,234,90,1,0,0,-1,1,4.0
hourcrypto.icu,icu,3,-1,-1,-1,-1,88,24,1,0,0,-1,1,36.0
paynow.pw,pw,9,-1,-1,50,2,49,71,1,5,0,0.00,1,340.0
credventure.com,com,4,-1,-1,-1,-1,12,5,1,3,0,-1,1,98.4
earn-money.us,us,-1,-1,-1,-1,-1,29,10,1,6,0,-1,-1,96.0
fastearning.pro,pro,8,-1,-1,-1,-1,9,3,1,0,0,-1,1,20.0
chain-paying.pw,pw,7,-1,-1,-1,-1,19,6,1,5,0,-1,1,140.0
tigerforex.trade,trade,10,11744,211,91.67,12,0,1,1,18,0,0.00,1,5.0
bitkan.fun,fun,8,-1,-1,-1,-1,4,2,1,0,0,-1,1,128.0
luxury-club.org,org,266,-1,-1,-1,-1,0,0,0,1,0,-1,1,10.0
canotiline.icu,icu,3,-1,-1,100,1,146,38,1,0,0,0.00,1,122.0
nwtrade.me,me,13,-1,-1,-1,-1,0,0,0,1,0,-1,0,2.33
electroindustries.biz,biz,70,2320,57,100,2,750,117,1,10,0,0.00,1,2.1
northmine.net,net,14,1916,14,100,3,0,0,0,2,2,0.00,-1,11.0
atlantisip.net,net,149,2608,29,0,1,0,0,1,0,1,0.00,1,0.8
auctiongold.biz,biz,10,-1,-1,66.67,3,11,0,1,4,0,0.00,0,8.0
china-dbank.pw,pw,8,-1,-1,-1,-1,100,56,1,0,0,-1,1,152.0
richinvest.icu,icu,8,-1,-1,-1,-1,6,2,1,0,0,-1,1,28.0
bitchain.co,co,20,499,21,100,4,8,0,1,18,1,0.00,1,4.8
hourlyfast.club,club,8,-1,-1,-1,-1,10,1,1,0,0,-1,1,61.71
bontifinance.com,com,6,-1,-1,-1,-1,6,8,1,0,0,-1,1,14.67
xtremeearners.pw,pw,6,-1,-1,-1,-1,31,45,1,0,0,-1,1,8.0
ceo-hourly.club,club,8,-1,-1,-1,-1,32,11,1,5,0,-1,1,140.0
main-hourly.pw,pw,7,-1,-1,-1,-1,47,21,1,5,0,-1,1,29.0
dream-tour.cc,cc,5,8992,214,70,10,0,0,0,2,5,0.00,1,74.64
forwardsportinvest.com,com,-1,-1,-1,-1,-1,17,1,1,3,0,-1,-1,10.0
cryptopaid.club,club,6,-1,-1,-1,-1,30,25,1,0,0,-1,1,48.0
efirica.io,io,76,-1,-1,-1,-1,0,0,1,1,0,-1,-1,5.0
10xpocket.com,com,5,1675,29,100,4,725,243,1,4,0,0.00,1,2.4
zest-assets.com,com,26,-1,-1,87.5,8,0,0,1,5,10,0.00,0,2.0
x-btc.asia,asia,16,1098,46,72,25,0,0,0,14,2,0.00,0,8.0
fix1000.pw,pw,10,-1,-1,50,2,21,18,1,5,0,0.00,1,900.0
btctruepaying.com,com,8,-1,-1,-1,-1,13,0,1,0,0,-1,1,50.0
geniusmoney.pw,pw,10,-1,-1,50,2,16,4,1,5,0,0.00,1,88.0
paymetoday.online,online,10,-1,-1,50,2,10,0,1,5,0,0.00,1,212.0
swisslife.site,site,6,-1,-1,-1,-1,6,4,1,0,0,-1,1,72.8
kingofprofitmaker.club,club,6,-1,-1,-1,-1,99,29,1,0,0,-1,1,122.0
rubecorp.info,info,1,-1,-1,100,1,13,4,1,6,0,0.00,1,0.8
pvp-dollar.pw,pw,8,-1,-1,-1,-1,31,13,1,5,0,-1,1,260.0
cryp2commodity.com,com,5,-1,-1,-1,-1,8,3,1,2,0,-1,1,6.49
longempire.club,club,15,-1,-1,100,2,745,278,1,0,0,0.00,0,0.5
ultramining.pro,pro,4,-1,-1,-1,-1,17,12,1,0,0,-1,1,3.0
goldseven.pw,pw,7,-1,-1,-1,-1,66,39,1,0,0,-1,1,116.0
tensortrading.biz,biz,6,3609,100,83.33,12,0,0,1,17,0,0.00,-1,6.0
iqtrade.ltd,ltd,45,-1,-1,50,2,2,0,0,0,1,0.00,1,5.0
bitrace.club,club,7,-1,-1,-1,-1,4,3,1,0,0,-1,1,152.0
getinstantbtc.club,club,7,-1,-1,-1,-1,13,3,1,0,0,-1,1,44.0
ranchprofit.com,com,7,932,108,100,1,8,5,1,11,0,0.00,1,44.0
noxeem.com,com,194,11632,187,70,10,0,0,1,15,1,0.00,1,5.0
shadow.money,money,16,1210,36,88.24,17,0,0,1,16,3,0.00,-1,5.71
solarpro.pw,pw,6,-1,-1,-1,-1,6,4,1,0,0,-1,1,28.0
savetocoin.com,com,215,-1,-1,-1,-1,0,0,0,1,0,-1,0,100.0
librise.ltd,ltd,12,75,3,100,4,0,0,1,12,0,0.00,1,1.5
magicalinvest.club,club,7,-1,-1,-1,-1,146,4,1,0,0,-1,1,170.0
stratusbtc.pw,pw,-1,-1,-1,-1,-1,6,0,0,4,0,-1,-1,10.0
profitleeds.com,com,-1,-1,-1,100,2,99,55,1,2,0,0.00,-1,500.0
packfund.space,space,9,-1,-1,50,2,20,0,1,5,0,0.00,1,170.0
schoolprofit.me,me,6,1702,54,71.43,7,0,0,0,3,3,0.00,0,10.0
mine-fund.club,club,7,-1,-1,-1,-1,26,14,1,5,0,-1,1,50.0
sportstraders.cc,cc,47,40,2,100,9,721,181,1,16,2,0.00,1,1.3
securecash.club,club,9,-1,-1,50,2,25,20,1,5,0,0.00,1,140.0
cryptolarry.info,info,3,-1,-1,-1,-1,64,50,1,0,0,-1,1,35.0
hourlyprofit8.win,win,3,-1,-1,-1,-1,26,42,1,0,0,-1,1,72.0
bitsource.online,online,3,-1,-1,-1,-1,36,20,1,0,0,-1,1,6.0
payagency.online,online,3,-1,-1,-1,-1,12,6,1,0,0,-1,1,88.0
natwestinv.pw,pw,-1,-1,-1,100,1,62,12,1,0,0,0.00,-1,7.5
hourcrypto.fun,fun,3,-1,-1,-1,-1,23,13,1,0,0,-1,1,116.0
leprechaun.pw,pw,-1,-1,-1,100,1,234,89,1,0,0,0.00,-1,116.0
cashengine.pw,pw,9,-1,-1,50,2,15,6,1,5,0,0.00,1,145.0
bitpro.life,life,10,-1,-1,100,1,8,8,1,6,0,0.00,1,72.0
fundsfuture.com,com,7,-1,-1,-1,-1,13,38,1,0,0,-1,1,4.2
reday.co,co,25,20,2,100,1,1,1,0,16,0,0.00,-1,3.0
cryptocentrebot.com,com,59,-1,-1,-1,-1,0,0,0,3,0,-1,1,2.8
alphafast.ltd,ltd,23,26408,206,100,12,0,0,1,9,2,0.00,1,2.5
truemine.io,io,20,2807,20,75,4,0,0,1,11,1,0.00,1,9.6
vilmax.top,top,1,-1,-1,0,1,1,1,0,0,0,0.00,0,50.0
goal-hour.pw,pw,6,-1,-1,-1,-1,28,12,1,5,0,-1,1,230.0
cryptexpay.biz,biz,9,-1,-1,-1,-1,12,75,1,0,0,-1,0,4.4
elitecoin.life,life,3,20,2,66.67,3,8,3,1,0,0,0.00,1,4.0
it-investors.com,com,3,-1,-1,50,2,2,0,1,0,1,0.00,1,4.0
royalsharesonline.com,com,2,330,30,100,4,1,0,1,1,1,0.00,1,25.0
coinira.xyz,xyz,6,-1,-1,-1,-1,7,2,1,0,0,-1,1,53.6
ygis-mine.top,top,3,-1,-1,-1,-1,6,0,0,1,0,-1,-1,7.5
bitfxtreasure.com,com,15,-1,-1,-1,-1,1,1,1,1,0,-1,0,2.2
easyhouly.com,com,1,40,2,100,2,29,6,1,10,0,0.00,0,4.22
candriam.pw,pw,5,-1,-1,-1,-1,0,0,1,0,0,-1,1,128.0
horse-races.life,life,5,-1,-1,-1,-1,111,52,1,0,0,-1,1,4.0
coral7.biz,biz,9,2066,43,100,5,9,0,1,3,3,0.00,1,3.0
ellaos.com,com,41,55163,550,77.14,35,2,0,0,19,19,0.00,1,15.0
cubenomia.com,com,34,2088,46,83.33,12,0,0,0,16,2,0.00,0,1.8
ddfutures.site,site,3,-1,-1,-1,-1,3,16,1,0,0,-1,1,63.2
bitsdouble.club,club,6,-1,-1,-1,-1,3,2,1,0,0,-1,1,100.0
canotiline.pw,pw,3,-1,-1,-1,-1,13,97,1,0,0,-1,1,122.0
cryptobiz.club,club,55,-1,-1,100,1,1,6,1,0,0,0.00,1,20.0
hourcycles.club,club,3,-1,-1,-1,-1,36,52,1,0,0,-1,1,12.0
nice-coin.us,us,7,-1,-1,-1,-1,6,4,1,5,0,-1,1,34.4
secureinstant.biz,biz,7,-1,-1,-1,-1,20,75,1,0,0,-1,1,50.4
daily-profit.co,co,7,-1,-1,-1,-1,3,13,1,1,0,-1,1,20.0
cwkingdom.com,com,51,-1,-1,0,1,0,0,0,0,1,0.00,-1,-1
mindhome.io,io,365,38070,410,45.65,46,8,0,1,17,22,631.00,-1,6.0
iphonelife.pw,pw,3,-1,-1,-1,-1,2,0,1,0,0,-1,1,110.0
hashrich.club,club,3,-1,-1,-1,-1,27,14,1,0,0,-1,1,7.0
hours-coin.com,com,72,-1,-1,100,1,5,4,1,0,0,0.00,1,19.2
profitbounty.club,club,4,35,3,100,1,20,1,1,0,0,0.00,1,15.0
miningcompany.site,site,6,-1,-1,-1,-1,8,63,1,4,0,-1,-1,5.0
invest-profit.icu,icu,3,-1,-1,100,1,5,0,1,0,0,0.00,1,72.0
intrade.me,me,68,-1,-1,0,1,0,0,1,0,0,0.00,-1,0.9
7wonders.biz,biz,22,1668,44,66.67,6,750,225,1,10,0,0.00,1,2.1
finace-paying.club,club,5,-1,-1,-1,-1,134,66,1,5,0,-1,1,6.0
cryptohours.club,club,7,-1,-1,-1,-1,7,3,1,0,0,-1,1,34.4
bit-points.io,io,128,-1,-1,-1,-1,0,0,1,1,0,-1,1,1.0
network-trading.pw,pw,-1,-1,-1,-1,-1,234,136,1,0,0,-1,-1,128.0
bitlend.life,life,-1,-1,-1,0,1,4,2,1,0,0,0.00,-1,17.0
nexrevolt.com,com,48,2402,30,100,5,0,10,1,7,1,0.00,1,50.0
axiscrypto.biz,biz,3,20,2,100,2,2,3,1,0,0,0.00,1,45.0
dcglobal.cc,cc,33,-1,-1,-1,-1,0,0,0,2,0,-1,-1,5.0
re-fund.club,club,3,-1,-1,-1,-1,229,100,1,0,0,-1,1,72.0
profitablesport.com,com,6,25,3,100,6,686,0,1,18,0,0.00,1,25.2
toketbit.ltd,ltd,3,-1,-1,66.67,3,7,0,1,0,1,0.00,1,10.0
wellsfargobank.ru,ru,46,-1,-1,100,1,3,0,1,0,0,0.00,-1,0.3
ncrccoin.com,com,-1,-1,-1,100,4,134,0,1,5,0,0.00,-1,500.0
vr-globe.com,com,2,-1,-1,-1,-1,0,0,1,0,0,-1,-1,0.8
bitcoinmaker.pro,pro,6,-1,-1,-1,-1,57,29,1,0,0,-1,1,176.0
spez.net,net,5,-1,-1,-1,-1,0,0,0,1,0,-1,-1,10.0
since-withdraw.pw,pw,6,-1,-1,-1,-1,8,10,1,5,0,-1,0,20.0
ethcash.icu,icu,8,-1,-1,-1,-1,69,17,1,0,0,-1,1,15.2
great-benefit.icu,icu,3,-1,-1,-1,-1,146,38,1,0,0,-1,1,122.0
bitdragon.xyz,xyz,6,-1,-1,-1,-1,55,19,1,0,0,-1,1,84.0
bit-play.info,info,3,-1,-1,-1,-1,13,8,1,0,0,-1,1,12.8
houraddicts.com,com,8,431,21,100,9,1,1,1,5,0,0.00,1,24.72
crazyfund.icu,icu,5,-1,-1,50,2,8,5,1,5,0,0.00,1,205.0
iearn.space,space,11,-1,-1,50,2,14,0,1,5,0,0.00,1,30.0
fexbet.com,com,145,13871,42,46.15,13,2,0,1,1,14,0.00,-1,0.8
cashmaker.space,space,5,-1,-1,50,2,39,20,1,5,0,0.00,1,220.0
forwardtrading.cc,cc,4,-1,-1,80,5,2,0,0,6,3,0.00,1,4.75
legacy-platform.ru,ru,96,-1,-1,-1,-1,0,0,0,1,1,-1,0,0.6
purse-hourly.pw,pw,4,-1,-1,-1,-1,6,3,1,5,0,-1,1,140.0
activitybit.com,com,31,59,3,100,2,9,22,1,0,0,0.00,0,5.0
treecoin.pw,pw,6,-1,-1,-1,-1,3,2,1,0,0,-1,1,88.0
bonuses.su,su,234,-1,-1,-1,-1,1,0,0,1,0,-1,-1,-1
profittarget.online,online,96,-1,-1,-1,-1,749,275,1,5,0,-1,0,1.0
tlcoin.io,io,120,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
exeons.com,com,216,106051,433,75,8,9,0,1,19,2,0.00,1,2.0
marketplacefund.club,club,3,-1,-1,-1,-1,29,9,1,0,0,-1,1,96.0
basic-farmbit.com,com,11,100,1,100,1,8,5,1,4,0,0.00,0,2.0
giant-gains.com,com,155,180,9,100,4,1,0,1,7,2,0.00,1,1.34
startenergy.cc,cc,12,75,4,80,5,8,0,0,2,2,0.00,0,9.0
cavalliumcoin.fun,fun,3,-1,-1,-1,-1,55,24,1,0,0,-1,1,53.6
river-flow.biz,biz,44,47798,955,88.89,9,1,0,1,7,2,0.00,1,30.0
bithour.icu,icu,1,-1,-1,0,1,8,0,0,0,0,0.00,0,20.0
hsabank.online,online,4,-1,-1,-1,-1,4,3,1,0,0,-1,1,116.0
bitcoinbot.pw,pw,7,-1,-1,-1,-1,155,60,1,0,0,-1,1,8.0
icolimited.org,org,196,-1,-1,-1,-1,15,0,1,6,0,-1,-1,0.8
fosterbit.com,com,127,13969,181,84.38,32,0,0,1,17,4,0.00,1,3.3
coinagend.site,site,7,-1,-1,-1,-1,12,5,1,0,0,-1,1,16.0
eth7.io,io,30,-1,-1,100,3,0,0,1,2,1,0.00,-1,3.7
fast-deposit.club,club,7,-1,-1,-1,-1,48,33,1,4,0,-1,1,28.0
centuryexpress.pw,pw,3,-1,-1,-1,-1,3,2,1,0,0,-1,1,28.0
agarwalcrypto.com,com,18,393,16,92.31,13,2,0,1,10,1,0.00,-1,1.07
boxbanking.pw,pw,12,-1,-1,50,2,43,10,1,5,0,0.00,1,161.0
forexvictory.club,club,12,-1,-1,50,2,36,10,1,5,0,0.00,1,5.0
firebets.org,org,8,845,62,100,2,1,0,0,3,0,0.00,1,30.0
maxline.club,club,3,-1,-1,-1,-1,55,18,1,0,0,-1,1,96.0
true-funds.club,club,3,-1,-1,-1,-1,111,50,1,0,0,-1,1,8.0
hourlyenergy.com,com,1,42,10,100,1,2,1,1,8,0,0.00,1,300.0
empireprofit.pw,pw,12,-1,-1,50,2,7,8,1,5,0,0.00,1,290.0
invest-family.com,com,25,-1,-1,50,2,0,0,1,1,2,0.00,-1,0.83
vocoins.club,club,7,268,10,100,1,40,33,1,0,0,0.00,1,28.8
4btc.pw,pw,72,26830,1461,88,25,0,24,1,19,1,0.00,1,2.0
rocket.cash,cash,14,-1,-1,50,2,0,1,0,10,1,0.00,-1,2.22
round-money.pw,pw,4,-1,-1,-1,-1,32,31,1,5,0,-1,1,220.0
jujx.io,io,20,-1,-1,50,2,1,0,0,1,1,0.00,-1,-1
q-pro-bit.ltd,ltd,72,12961,91,90,10,0,6,1,9,1,0.00,1,4.0
bitgoldcold.info,info,5,-1,-1,100,2,23,46,1,0,0,0.00,1,11.2
dicer.pro,pro,2,1078,58,100,7,9,1,1,10,0,0.00,0,5.0
future-invest.org,org,18,-1,-1,0,1,1,0,0,3,0,0.00,1,10.0
banica.biz,biz,25,370,21,100,7,749,274,1,16,0,0.00,0,2.0
zibahbit.co,co,6,-1,-1,-1,-1,3,2,1,0,0,-1,1,20.0
kassa.network,network,150,-1,-1,25,4,0,1,1,5,5,0.00,0,1.0
luxfund.us,us,5,-1,-1,-1,-1,7,3,1,0,0,-1,1,36.0
securebitcoin.club,club,5,-1,-1,-1,-1,109,0,1,0,0,-1,1,96.0
greatperfect.icu,icu,5,-1,-1,-1,-1,100,54,1,0,0,-1,1,152.0
jc-group.biz,biz,56,120,3,100,2,748,261,1,6,0,0.00,1,10.0
nikinvesting.com,com,43,-1,-1,-1,-1,14,8,1,3,0,-1,0,3.0
percent-billion.us,us,5,-1,-1,-1,-1,53,34,1,5,0,-1,1,34.4
swiftroi.net,net,52,-1,-1,100,1,11,0,1,5,0,0.00,0,0.1
investnow.space,space,5,-1,-1,50,2,9,0,1,5,0,0.00,1,140.0
dreamcash.pw,pw,5,-1,-1,50,2,99,57,1,5,0,0.00,1,50.0
depositbitcoin.biz,biz,-1,-1,-1,50,2,0,63,1,6,0,0.00,-1,600.0
besthourly.space,space,5,-1,-1,50,2,33,42,1,5,0,0.00,1,199.0
coinsbest.pw,pw,3,-1,-1,-1,-1,65,48,1,0,0,-1,1,72.8
bitarena.icu,icu,3,-1,-1,-1,-1,58,28,1,0,0,-1,1,116.0
crypto-mining.ltd,ltd,559,13602,220,80,10,1,0,1,14,0,0.00,-1,1.49
oxenmax.com,com,6,-1,-1,-1,-1,10,1,1,0,0,-1,1,3.43
highroyals.com,com,4,779,100,100,2,17,10,1,9,0,0.00,1,25.44
betterlives1.com,com,16,-1,-1,80,5,0,32,1,0,0,0.00,1,2.0
cetech.cc,cc,98,8182,212,90,20,4,0,1,11,1,0.00,1,3.0
bitcoinlucrum.com,com,35,150,6,100,3,12,13,1,8,1,0.00,1,6.0
dailyincome.io,io,36,250,5,100,1,22,16,1,0,0,0.00,0,1.5
bitcoin-holding.com,com,141,3,1,100,1,0,0,0,18,0,0.00,1,1.5
chainsbrief.com,com,6,-1,-1,-1,-1,3,3,1,0,0,-1,1,80.0
probinar.net,net,2,-1,-1,66.67,3,2,0,1,0,1,0.00,1,10.0
better-hourly.us,us,4,-1,-1,-1,-1,234,88,1,5,0,-1,1,45.0
hourbanker.com,com,6,-1,-1,-1,-1,13,31,1,0,0,-1,1,5.12
iot-industrial.net,net,3,40,2,60,5,0,0,1,12,1,0.00,1,3.0
sorokvosem.biz,biz,3,-1,-1,-1,-1,17,14,1,5,0,-1,1,74.0
mining-bank.info,info,6,-1,-1,-1,-1,69,36,1,0,0,-1,1,20.0
dreamine.space,space,6,-1,-1,-1,-1,2,0,0,1,0,-1,-1,5.3
contractum.cc,cc,21,-1,-1,50,2,0,0,0,3,1,0.00,-1,4.0
merdion.pro,pro,1,-1,-1,100,1,4,0,1,0,0,0.00,0,20.0
profitpower.pw,pw,5,-1,-1,-1,-1,5,2,1,0,0,-1,1,34.4
baring-hourly.pw,pw,5,-1,-1,-1,-1,48,24,1,5,0,-1,1,50.0
vectroxion.pw,pw,-1,-1,-1,-1,-1,99,56,1,0,0,-1,-1,124.4
my5percent.com,com,41,-1,-1,50,2,7,6,1,0,0,0.00,-1,5.0
deltafund.online,online,5,-1,-1,50,2,2,1,1,5,0,0.00,1,580.0
moneyxeon.com,com,5,1231,152,100,2,234,133,1,9,0,0.00,1,68.57
royalcash.pro,pro,5,-1,-1,50,2,21,10,1,5,0,0.00,1,240.0
moneymiracle.club,club,5,-1,-1,-1,-1,7,2,1,0,0,-1,1,149.6
kingprofit.pw,pw,5,-1,-1,50,2,11,27,1,5,0,0.00,1,90.0
cfunds.space,space,-1,-1,-1,-1,-1,7,50,1,0,0,-1,-1,8.0
coinreserve.fun,fun,-1,-1,-1,-1,-1,99,28,1,0,0,-1,-1,96.0
hoursmart.club,club,3,10,3,-1,-1,10,1,1,0,0,-1,1,6.24
federalbank.ltd,ltd,16,765,19,100,4,5,10,1,6,0,0.00,0,12.0
helonex.club,club,6,-1,-1,-1,-1,28,12,1,0,0,-1,1,4.8
bitcoinbank.site,site,6,-1,-1,-1,-1,27,13,1,0,0,-1,1,110.0
one-coin.pw,pw,6,-1,-1,-1,-1,25,8,1,5,0,-1,1,6.0
zentecy.com,com,10,1301,17,100,4,0,0,1,6,0,0.00,0,1.2
hours-profit.site,site,5,-1,-1,100,1,234,132,1,0,0,0.00,1,18.0
axelbit.co,co,5,75,3,100,1,8,6,1,8,0,0.00,0,5.5
hour999.club,club,8,2545,106,100,7,22,30,1,2,0,0.00,1,25.92
hourbs1.com,com,12,11555,580,88.24,17,88,0,1,2,0,0.00,1,34.8
btcempower.live,live,2,1225,94,100,3,0,1,1,4,0,0.00,1,25.0
unionplatinum.club,club,14,330,7,100,4,729,249,1,10,0,0.00,0,2.1
cavelcapital.com,com,1,193,18,100,2,1,2,1,1,0,0.00,0,4.6
cryptoaccountant.ltd,ltd,10,-1,-1,100,3,10,13,0,10,0,0.00,0,0.5
grengort.com,com,19,-1,-1,0,1,3,1,1,2,0,0.00,0,4.5
cosmicpay.club,club,4,-1,-1,-1,-1,134,66,1,0,0,-1,1,6.4
siberien.live,live,1,135,9,50,2,1,0,0,0,0,0.00,0,25.0
baxeotrades.pw,pw,-1,-1,-1,100,1,21,20,1,0,0,0.00,-1,92.0
livsolar.site,site,6,-1,-1,-1,-1,4,1,1,0,0,-1,1,28.0
bingopay.club,club,5,-1,-1,50,2,55,17,1,5,0,0.00,1,225.0
newsmart-pyramid.com,com,11,280,3,100,4,2,1,0,2,0,0.00,-1,5.0
apen-dollar.us,us,6,-1,-1,-1,-1,38,19,1,5,0,-1,1,100.0
bestmoney.icu,icu,6,-1,-1,50,2,18,7,1,5,0,0.00,1,180.0
auto1000.pw,pw,6,-1,-1,50,2,25,0,1,5,0,0.00,1,173.6
goldinvesto.com,com,6,1001,118,100,1,6,0,1,10,0,0.00,1,56.0
doge-miner.club,club,3,-1,-1,-1,-1,39,19,1,0,0,-1,1,6.0
rapid-share.biz,biz,25,2615,48,100,3,742,208,1,11,1,0.00,1,2.0
lastno.io,io,6,21733,331,83.33,12,2,0,1,3,7,0.00,1,1.0
mainrobots.com,com,155,17133,182,78.57,28,7,2,1,15,13,0.00,-1,6.0
bitminer.fun,fun,6,-1,-1,-1,-1,4,1,1,0,0,-1,1,488.0
king-profit.club,club,5,-1,-1,-1,-1,25,9,1,5,0,-1,1,34.4
tradinium.com,com,24,-1,-1,75,8,232,28,1,4,0,0.00,0,5.0
dovertraders.biz,biz,4,-1,-1,50,2,13,0,0,9,0,0.00,1,38.64
bittradeinvest.com,com,6,-1,-1,-1,-1,4,101,1,0,0,-1,1,10.0
usdmine.us,us,3,-1,-1,-1,-1,234,87,1,0,0,-1,1,6.0
financial-profit.com,com,6,-1,-1,-1,-1,155,59,1,0,0,-1,1,84.24
new-paying.ru,ru,-1,-1,-1,-1,-1,0,0,0,1,0,-1,-1,7.0
fenomen.fun,fun,-1,-1,-1,100,1,100,21,1,0,0,0.00,-1,122.0
trusthourly.club,club,6,-1,-1,-1,-1,23,0,1,0,0,-1,1,39.2
bitcoinasset.site,site,6,-1,-1,-1,-1,78,44,1,0,0,-1,1,34.4
bax-man.ru,ru,3,-1,-1,-1,-1,1,0,0,1,0,-1,-1,6.67
