url,zone,days,total invested,deposits number,TopListPrc,monitors number,design,text,licence,forums,reviews,listings,firstLap,plans
g-bit.biz,biz,54,-1,-1,100,1,0,0,0,0,0,0,1,2
bit-market.online,online,54,-1,-1,100,1,0,0,0,0,0,0,1,30
epo-fund.com,com,54,-1,-1,100,1,0,0,0,0,0,0,1,40
bitcoinblocks.net,net,54,-1,-1,100,1,0,0,0,0,0,0,0,10
fxbull.trade,trade,54,-1,-1,100,1,4,0,1,0,0,0,-1,1
forexdailyincome.com,com,54,-1,-1,100,2,0,0,0,0,0,0,-1,2
klamhyip.com,com,54,-1,-1,-1,-1,0,0,0,0,0,-1,1,1400
bit-hours.com,com,53,160755,701,0,13,7,0,1,15,5,883,1,1.22
govbid.org,org,53,137828,564,33.33,24,1,5,0,12,15,2,-1,-1
activeskill.cc,cc,53,103713,877,76.92,13,748,234,1,10,0,0,1,1.5
arbitrage-inv.com,com,53,97440,252,0,4,5,1,1,0,0,368,1,4.8
kayron.biz,biz,53,49063,880,81.25,16,4,10,1,10,4,0,1,3
ectotrust.com,com,53,44347,358,50,2,0,0,0,0,0,0,0,2.5
hourjar.com,com,53,28034,1596,85.71,21,1,0,1,9,2,0,1,30
bitrade.io,io,53,21118,60,100,1,0,0,0,0,0,0,-1,2.5
bitshell.io,io,53,15878,334,68.75,16,16,0,0,18,4,0,1,5.04
hourdream.biz,biz,53,15051,974,93.75,16,3,2,1,15,1,0,1,24
sixty.cc,cc,53,12486,56,100,5,1,2,1,4,0,0,1,6.5
excoins.expert,expert,53,12252,262,26.32,19,0,0,0,21,7,776,1,6.44
daynoko.com,com,53,10384,50,100,7,0,88,1,9,1,0,1,1.5
bitcoinminingpros.com,com,53,8220,123,100,3,0,0,0,3,0,0,-1,3.5
bitsequence.biz,biz,53,7867,136,92.86,14,0,0,0,10,0,0,-1,3
latypay.com-wally,com-wally,53,4721,61,50,4,0,0,0,0,2,0,-1,4.11
btcoince.com,com,53,2824,137,35.71,14,0,0,1,21,2,347,1,1.07
cerebro-invest.com,com,53,1841,84,100,7,0,0,0,4,0,0,1,1
cryptomaster.us,us,53,620,6,87.5,8,0,0,0,5,0,0,0,1
omlfinance.com,com,53,400,3,100,3,0,0,1,4,1,0,1,1.4
bitcohash.biz,biz,53,380,13,100,5,4,1,1,6,0,0,1,5
usaforexbank.com,com,53,90,5,71.43,7,3,0,0,11,0,0,1,11
bookmaker-fork.com,com,53,10,1,100,4,7,2,1,0,0,0,1,3
intexter.ai,ai,53,-1,-1,50,2,1,0,1,2,0,598,-1,0.57
khortytsa.pro,pro,53,-1,-1,63.64,11,0,0,1,1,10,59,1,1
arbi.finance,finance,53,-1,-1,-1,-1,1,0,0,8,0,-1,1,4
weeklymoney.pro,pro,53,-1,-1,0,1,0,0,0,3,0,0,-1,-1
sasmining.org,org,53,-1,-1,100,1,0,0,1,9,2,0,0,1
tartaria.cloud,cloud,53,-1,-1,0,1,0,0,1,0,0,0,-1,0.21
xoxo-bit.info,info,53,-1,-1,100,1,0,0,0,0,0,0,1,28
investorum.com,com,53,-1,-1,-1,-1,0,0,0,0,0,-1,-1,1.6
bitbpro.com,com,52,96183,3653,81.82,33,4,0,1,11,2,0,1,26.4
bitarb.com,com,52,48517,138,100,8,2,0,0,19,9,0,0,1
carismo.biz,biz,52,21938,75,50,2,0,0,0,0,0,0,1,3.82
perfect-three.co,co,52,21849,287,100,5,749,223,1,9,0,0,-1,1.21
ourbtc.biz,biz,52,20478,1030,88.89,18,13,2,1,16,1,0,1,1.92
bonanza.global,global,52,18954,240,91.67,12,3,3,1,14,4,0,1,2
soin.biz,biz,52,12553,38,100,10,2,0,0,6,0,0,-1,3
eco-vill.ltd,ltd,52,11909,254,100,1,0,0,0,3,0,0,-1,2.7
hexabot.top,top,52,9497,39,80,5,0,0,0,0,0,0,-1,2
fin-pro.biz,biz,52,8666,307,66.67,3,0,0,0,4,0,0,1,4
cryptofutures.cc,cc,52,8032,63,72.73,11,0,0,0,15,6,0,1,3.87
sports-evo.com,com,52,7720,127,76,25,1,0,1,11,16,0,-1,2.5
bitcoinspecialist.net,net,52,7302,99,66.67,15,1,0,1,10,1,0,1,0.5
hourinc.net,net,52,6252,511,20,5,1,0,1,8,0,198,1,31.92
futurerich.biz,biz,52,5310,84,92.31,13,7,2,1,8,2,0,1,14
cryptomidas.com,com,52,4659,66,100,1,0,0,0,0,0,0,-1,1.07
alimpex.io,io,52,4101,104,50,4,0,0,0,4,0,0,1,4.08
crypto-coin.investments,investments,52,2245,7,-1,-1,0,4,1,2,0,-1,1,3.5
hour555.com,com,52,1553,150,100,4,0,3,1,4,0,0,1,48
happyworld.club,club,52,860,10,100,2,0,0,0,2,0,0,0,1
cryptoadvertise.io,io,52,647,9,100,9,0,0,1,8,0,0,-1,1
gotobit.pro,pro,52,581,22,100,4,0,0,0,7,1,0,-1,2.5
dubaitrading.biz,biz,52,240,12,80,10,7,39,1,10,0,0,0,3
ironbet.biz,biz,52,71,1,100,5,8,0,1,11,1,0,0,1.1
bitcoinalert.club,club,52,-1,-1,-1,-1,0,29,1,2,1,-1,-1,21.43
btc30minutes.com,com,52,-1,-1,80,5,1,7,1,2,0,0,0,777
swiftroi.net,net,52,-1,-1,100,1,11,0,1,5,0,0,0,0.1
smart-pyramid.io,io,52,-1,-1,50,2,2,0,1,12,0,0,-1,1.23
mainvest.cc,cc,52,-1,-1,50,2,433,222,1,0,0,0,1,3.8
network-trading.com,com,52,-1,-1,-1,-1,15,3,1,3,0,-1,1,48
spiderforex.com,com,52,-1,-1,-1,-1,1,0,1,7,0,-1,0,2
arangine.com,com,52,-1,-1,-1,-1,0,15,0,0,0,-1,0,10
bitcoin-double.trade,trade,52,-1,-1,-1,-1,3,1,1,0,0,-1,1,100
inno-withdraw.club,club,52,-1,-1,100,1,53,48,1,0,0,0,1,44
nice-cash.win,win,52,-1,-1,100,1,15,3,1,0,0,0,1,28
altcoinz.net,net,52,-1,-1,100,1,0,0,0,0,0,0,0,1.5
sunpowerunlimited.com,com,52,-1,-1,100,2,29,2,1,0,0,0,-1,1
aliensfund.club,club,52,-1,-1,100,2,0,0,0,0,0,0,-1,1.2
bitosec.com,com,51,35431,1626,80,10,10,1,1,3,0,0,1,50
instantpaid.biz,biz,51,34135,2100,50,2,0,0,0,5,0,0,1,35.76
vmoneys.com,com,51,25759,1718,33.33,9,1,0,1,14,1,138,1,24
stockfund.co,co,51,23213,342,100,4,742,0,1,15,0,0,1,1
capitive.biz,biz,51,23014,363,76.92,13,0,3,1,13,2,0,1,3
supercharged.ltd,ltd,51,12064,207,100,2,0,0,0,2,0,0,0,0.3
zooks.family,family,51,9210,79,50,14,0,0,1,12,11,80,1,1
king-generation.com,com,51,8029,436,100,8,4,0,1,5,0,0,1,1.6
cklcapital.co,co,51,7554,158,80,5,0,0,0,6,0,0,1,40
bitbonum.net,net,51,6708,183,84.62,13,28,3,1,10,1,0,1,12.96
latypay.com-L500005,com-L500005,51,4721,61,50,4,3,1,0,0,4,0,1,48
bitchampion.biz,biz,51,4570,90,20,10,0,5,1,13,0,214,1,2
bluestonecapital.ltd,ltd,51,4493,167,70,10,284,98,1,11,1,0,1,1
bit-spectra.biz,biz,51,4023,33,46.15,13,6,1,1,5,3,0,1,2
castlehawk.biz,biz,51,3938,251,84.62,13,1,15,1,10,2,0,1,2.14
cryptosecret.biz,biz,51,3481,244,100,12,5,1,1,7,0,0,1,19.2
coingains.biz,biz,51,2399,198,100,12,11,21,1,7,1,0,1,8.4
chaseprofits.com,com,51,2285,73,37.5,8,1,3,1,14,0,552,1,6
forexes.net,net,51,2235,20,100,2,1,2,0,11,0,0,-1,21.6
exclusivetrader.biz,biz,51,2053,36,100,6,0,0,0,9,0,0,1,18
elitex.pro,pro,51,1915,47,85.71,14,0,0,1,18,5,0,0,2
kingsmarque.biz,biz,51,1676,153,80,5,2,0,0,4,0,0,1,2
bounty4u.net,net,51,1405,35,100,2,0,0,0,8,2,0,1,17.6
coinify.pro,pro,51,1244,8,100,1,0,0,0,0,0,0,1,3.6
rostcapital.com,com,51,1205,9,83.33,6,0,0,0,2,4,0,1,10
bitcandc.com,com,51,533,38,100,2,3,1,1,9,0,0,1,9.33
trade-automations.com,com,51,375,10,100,1,0,0,0,3,0,0,0,1
fairmining.cc,cc,51,31,4,100,8,3,0,1,18,2,0,-1,1
seafood-money.com,com,51,-1,-1,0,2,1,0,0,1,1,0,-1,1.03
bitrex.biz,biz,51,-1,-1,-1,-1,0,0,0,1,0,-1,1,5
cashline.me,me,51,-1,-1,66.67,6,0,0,1,13,6,0,1,1
crowd-inv.com,com,51,-1,-1,50,2,0,0,1,0,2,0,-1,2.5
freedom-bit.pro,pro,51,-1,-1,0,1,9,7,0,0,1,0,1,1.5
suc300.com,com,51,-1,-1,-1,-1,0,0,0,1,0,-1,1,4.5
goldencointrading.com,com,51,-1,-1,66.67,3,18,0,1,12,1,0,1,3
bitmurinvest.com,com,51,-1,-1,100,1,0,0,1,4,0,0,-1,5
cwkingdom.com,com,51,-1,-1,0,1,0,0,0,0,1,0,-1,-1
bitsmyne.com,com,51,-1,-1,75,4,293,0,1,0,0,0,-1,1.08
profit-express.pro,pro,51,-1,-1,-1,-1,0,0,0,1,0,-1,0,3
cryptovolt.pw,pw,51,-1,-1,100,1,0,0,0,1,0,0,-1,2
ontimeprofit.com,com,51,-1,-1,100,1,0,0,0,0,0,0,1,12
dinartopmoney.com,com,51,-1,-1,-1,-1,0,0,0,0,0,-1,1,1000
solarbtc.com,com,51,-1,-1,100,1,0,0,0,0,0,0,-1,0.5
fastearning.biz,biz,50,178056,1415,100,10,10,0,1,5,8,0,-1,1
cryptounity.biz,biz,50,59751,1641,78.57,14,0,0,0,8,0,0,1,1.5
hourtrend.biz,biz,50,26483,1337,25,4,0,0,1,15,0,32,1,31.2
traderix.com,com,50,25379,942,75,16,9,0,1,5,0,0,1,24
bitonova.com,com,50,23194,243,69.23,13,21,6,1,15,0,0,1,150
megapawnshop.com,com,50,21624,78,60.71,28,0,0,1,11,19,0,1,10
justearnit.monster,monster,50,20545,251,21.43,14,1,0,0,12,3,202,1,5
multishares.cc,cc,50,13262,300,30.43,23,2,0,1,13,6,1,1,3
arzol.biz,biz,50,8715,944,92.31,13,0,3,1,12,0,0,0,2
hkonlineinvestment.com,com,50,8651,42,62.16,37,0,0,0,22,2,3,-1,0.71
bitmexpro.com,com,50,5855,56,75,8,757,57,1,14,0,0,0,2.2
lium-liberta.com,com,50,3873,77,92.31,13,0,0,0,10,4,0,0,2.3
arbitcoins.net,net,50,3769,338,83.33,6,0,0,0,2,0,0,1,37.92
btchain.io,io,50,3231,13,100,1,0,0,0,0,0,0,1,3.36
richtraders.group,group,50,3222,36,62.5,8,6,2,1,3,1,1,1,3.6
vimerta.com,com,50,2522,58,100,2,0,0,0,5,0,0,0,1.1
idea4money.com,com,50,2460,86,100,1,0,0,0,0,0,0,1,2.1
smart-resell.com,com,50,2187,18,66.67,3,0,0,0,7,4,0,1,0.9
q-trades.biz,biz,50,2042,99,-1,-1,0,0,0,0,0,-1,0,2.1
fxgeneration.cc,cc,50,1916,28,100,2,704,0,1,12,0,0,1,0.8
bet-global.biz,biz,50,1659,29,80,5,752,377,1,2,0,0,1,1.4
nodemart.io,io,50,688,1,33.33,3,0,1,0,11,2,230,1,1.07
bwingold.com,com,50,658,8,-1,-1,0,0,0,0,0,-1,1,7.4
reforex.net,net,50,585,12,60,5,755,506,1,5,0,0,0,2.1
dragon-eggs.biz,biz,50,500,1,100,3,0,0,0,3,1,0,-1,-1
cryptodon.company,company,50,460,15,76.92,13,1,5,1,17,3,0,1,7
neuroever.com,com,50,205,10,-1,-1,0,0,0,0,0,-1,-1,1.7
auro-invest.club,club,50,165,13,100,2,29,1,0,0,0,0,1,7
gorilla-gain.com,com,50,10,1,100,5,750,212,1,12,0,0,-1,0.36
city-money.info,info,50,-1,-1,0,2,1,0,0,1,1,270,-1,1
ab-innovations.net,net,50,-1,-1,50,2,1,1,1,0,1,0,-1,1.5
activecrypto.co,co,50,-1,-1,0,1,0,0,0,0,0,89,0,1.5
btc-impulse.com,com,50,-1,-1,100,1,4,5,1,0,0,0,1,12
golds-time.com,com,50,-1,-1,100,3,1,0,1,10,2,0,0,0.8
easy-profit.space,space,50,-1,-1,50,2,9,5,0,0,0,0,0,5
jumpex.pro,pro,50,-1,-1,0,1,0,1,1,4,0,0,-1,3
dreampot.io,io,50,-1,-1,-1,-1,0,0,1,1,0,-1,-1,-1
goldthree.ru,ru,50,-1,-1,-1,-1,0,0,0,3,0,-1,-1,-1
cryptobtcc.com,com,50,-1,-1,50,2,0,0,0,1,0,0,-1,0.5
multi-coin.biz,biz,50,-1,-1,60,10,64,42,1,6,1,0,1,2
bplaywin.com,com,50,-1,-1,100,1,5,0,1,1,1,0,1,1
pammltd.com,com,50,-1,-1,100,2,0,0,1,6,0,0,0,0.5
bestbitecoin.com,com,50,-1,-1,66.67,3,10,3,1,0,0,0,-1,3
eforex.trade,trade,50,-1,-1,100,2,2,2,1,0,0,0,1,22
coinude.com,com,50,-1,-1,100,1,0,0,0,0,0,0,-1,-1
bitfinanceinv.com,com,50,-1,-1,66.67,3,4,0,1,0,0,0,1,1
blockchainmine.org,org,50,-1,-1,50,2,0,0,0,0,0,0,1,4
wicared.com,com,50,-1,-1,100,1,10,0,1,0,0,0,-1,-1
victory-btc.bid,bid,50,-1,-1,100,1,0,0,0,0,0,0,1,39
electrum-bank.com,com,50,-1,-1,100,2,0,0,0,0,0,0,-1,0.29
partisan.capital,capital,49,73893,881,66.67,6,724,0,0,4,0,0,1,7
investwith.win,win,49,67403,775,90,10,604,285,1,6,0,0,1,1.6
88coins.biz,biz,49,33010,1397,3.33,30,0,0,1,19,1,462,1,28.32
whalesclub.io,io,49,31985,117,67.86,28,0,0,1,6,16,0,1,3.57
24paygold.com,com,49,30259,1340,75,28,15,3,1,14,1,34,1,25.92
fastgrowingfund.com,com,49,30038,305,81.82,11,0,1,1,17,0,49,1,1.5
aquaponichouse.trade,trade,49,22159,380,-1,-1,0,0,1,0,0,-1,-1,2
fresh-spring.net,net,49,10678,72,100,3,0,0,0,4,0,0,-1,3
cryptonis.io,io,49,9995,134,82.35,17,7,2,1,17,1,0,1,11
cryptomain.biz,biz,49,6561,144,76.92,13,0,0,1,16,13,0,0,3
bip-financialfreedom.global,global,49,4740,69,100,10,7,13,1,13,2,0,1,5
merlin-securities.com,com,49,2470,40,25,8,0,0,1,26,2,552,-1,3.57
minebank.net,net,49,2010,52,81.82,22,0,0,0,10,0,0,-1,3.75
keychainglobal.com,com,49,1873,14,83.33,6,2,0,1,15,2,1,1,0.6
capital-times.net,net,49,1655,10,100,2,3,1,0,9,0,0,1,5
joer.biz,biz,49,1536,94,100,5,3,1,1,0,0,0,1,96
fobbus.biz,biz,49,555,37,100,1,0,0,0,0,0,0,1,12
apextop.cc,cc,49,274,16,100,3,0,0,0,0,0,0,-1,2
future-investing.pro,pro,49,92,7,100,2,8,0,0,9,2,0,-1,1.5
timemoney.gold,gold,49,34,5,100,3,2,0,0,7,0,0,1,1.2
blissforex.com,com,49,30,3,100,1,0,0,0,0,0,0,1,1
crocus.us,us,49,20,1,100,2,0,0,1,8,0,0,0,1.7
globe-invest.online,online,49,20,1,100,2,0,0,0,2,0,0,1,3.75
valutinvest.com,com,49,-1,-1,50,2,0,20,1,11,1,900,0,0.7
rzy.one,one,49,-1,-1,0,1,17,4,1,8,0,0,0,1
bigdengi.pro,pro,49,-1,-1,-1,-1,11,0,0,1,0,-1,-1,0.37
comercex.com,com,49,-1,-1,-1,-1,0,0,1,4,0,-1,-1,1
prosportclub.top,top,49,-1,-1,100,1,17,4,1,0,0,0,-1,0.71
troncity.io,io,49,-1,-1,-1,-1,0,0,1,1,0,-1,-1,-1
geteth.io,io,49,-1,-1,100,1,0,0,1,1,0,0,-1,-1
stablemining.biz,biz,49,-1,-1,-1,-1,3,1,1,2,0,-1,1,10
coinbill.ru,ru,49,-1,-1,100,1,4,0,0,0,0,0,-1,0.57
arbitragecontender.com,com,49,-1,-1,-1,-1,0,0,1,2,0,-1,0,1.25
smartolution.org,org,49,-1,-1,66.67,3,0,0,1,15,1,0,1,70
btcqtumltd.com,com,49,-1,-1,0,1,21,0,0,1,0,0,0,1.5
investbtcgreen.com,com,49,-1,-1,100,1,61,1,1,0,0,0,1,30
bitgoal.biz,biz,49,-1,-1,100,1,0,0,0,3,0,0,0,0.93
billgatefunds.com,com,49,-1,-1,100,5,0,0,0,0,0,0,-1,3
streambit.biz,biz,48,133638,2430,40.54,37,5,0,1,22,10,667,1,4
kingbear.biz,biz,48,39757,1110,75,4,0,0,0,0,0,0,1,1
traders.center,center,48,28519,563,0,6,0,0,1,19,2,333,1,1.5
onlineprofit.club,club,48,23191,412,84.62,13,1,41,1,15,0,0,1,4
bitcorefunds.com,com,48,12417,191,83.33,18,0,0,1,16,3,0,1,11
tcc-company.global,global,48,10487,250,100,2,3,0,1,6,0,0,1,2.1
goproject.biz,biz,48,10375,224,100,4,0,0,0,4,0,0,1,19
omniprofitablefund.com,com,48,8914,424,100,3,749,160,1,4,0,0,1,1.5
inarix.net,net,48,8814,289,100,7,755,77,1,11,4,0,1,1.5
cryptopumps.group,group,48,6560,150,75,20,0,0,1,13,13,0,1,2
cryptoprof.club,club,48,6452,54,0,3,762,600,1,1,0,115,-1,0.6
spaceinv.biz,biz,48,5486,348,100,5,14,0,1,3,0,0,1,21.6
financeline.biz,biz,48,5464,218,50,2,0,0,0,4,0,0,1,1.7
clevernesscapital.com,com,48,4590,51,84.62,13,748,184,1,13,0,0,0,2.1
sensation7.cc,cc,48,4481,81,66.67,3,0,0,0,3,0,0,1,12
dialloholdings.info,info,48,3684,145,100,10,0,0,1,11,0,0,1,1
hashtop.net,net,48,3014,86,100,4,0,0,0,3,0,0,-1,-1
bitgainex.com,com,48,2932,42,83.33,12,0,0,0,17,1,0,0,57
nexrevolt.com,com,48,2402,30,100,5,0,10,1,7,1,0,1,50
reliantfund.com,com,48,2326,51,100,5,749,166,1,10,1,0,0,2
deutschholdings.group,group,48,2010,46,72.73,11,13,0,1,10,0,0,1,2.2
elsa.fund,fund,48,1917,58,75,12,0,0,1,13,7,0,1,5
lalaforex.com,com,48,1700,7,100,2,0,0,0,3,0,0,-1,1.1
bitrush.org,org,48,1626,29,100,2,0,0,0,0,0,0,1,3.12
titanfunds.co,co,48,1170,28,100,3,756,83,1,10,0,0,1,1
world-dicur.io,io,48,719,51,37.5,8,5,5,1,19,6,1,1,2.1
azurehashmining.com,com,48,691,4,100,1,0,2,1,0,0,0,1,3.84
circletrustcapital.com,com,48,488,43,87.5,8,1,0,1,5,0,0,-1,3
usdinstant.biz,biz,48,404,27,75,8,12,0,1,1,0,0,1,25.92
hourlypay.biz,biz,48,358,34,86.67,15,9,5,1,17,0,0,1,24
icicibank.ml,ml,48,120,14,100,1,0,0,0,4,0,0,1,97.2
hourlyimperial.com,com,48,110,11,-1,-1,0,1,1,0,0,-1,1,25.2
realstate.top,top,48,50,1,100,1,0,0,0,9,0,0,1,21
ilivion.com,com,48,20,2,100,2,0,0,0,0,0,0,-1,2
xcron.io,io,48,-1,-1,-1,-1,3,2,1,3,1,-1,-1,1.8
solaradamantinvestgroup.com,com,48,-1,-1,100,1,3,0,1,0,1,0,1,5
kingbit.info,info,48,-1,-1,100,2,8,23,0,0,0,0,1,3.5
ultracashbox.com,com,48,-1,-1,100,1,0,0,0,2,0,0,-1,-1
ether3.io,io,48,-1,-1,100,1,0,1,1,0,0,0,-1,3
tradercrypto.work,work,48,-1,-1,100,4,10,11,1,6,0,0,1,1
longterminvest.trade,trade,48,-1,-1,-1,-1,0,31,1,0,0,-1,-1,2
olxinvest.com,com,48,-1,-1,-1,-1,27,1,1,0,0,-1,1,5
bitrare.top,top,48,-1,-1,66.67,3,0,0,0,5,0,0,1,5
green-investfund.com,com,48,-1,-1,100,1,17,1,1,0,0,0,1,45
ipay.fund,fund,48,-1,-1,100,2,0,0,0,0,0,0,-1,1.07
cryptotrades24.com,com,48,-1,-1,100,2,0,0,0,0,0,0,0,2.4
ckminer.com,com,48,-1,-1,-1,-1,0,0,0,0,0,-1,-1,1.57
proven-profits.co,co,47,721430,5241,92.31,13,0,0,1,18,1,0,1,20
AlgoProfit.com,com,47,147523,454,100,3,1,0,0,2,1,0,1,2.7
stablecryptocapital.com,com,47,68818,1520,17.14,35,0,0,1,24,10,738,1,4
aurum7.top,top,47,40339,504,80,5,0,0,0,4,0,0,1,5
totalfund.biz,biz,47,38365,512,23.53,34,2,0,1,20,5,934,1,2.2
twinwave.biz,biz,47,38082,441,85.71,7,755,140,1,7,1,0,1,51.12
greenforex.biz,biz,47,28032,753,100,5,0,0,1,4,0,0,1,3
inv4pro.biz,biz,47,17851,159,100,3,749,175,1,10,0,0,1,4.21
bitures.biz,biz,47,15245,566,25,16,0,0,1,23,7,1,1,4
mph-one.com,com,47,14330,119,82.76,29,0,0,1,19,12,0,0,1
aerobit.io,io,47,12433,179,87.5,16,2,0,1,17,3,0,1,5
okuinvest.com,com,47,11412,130,88.89,9,5,0,1,18,4,0,-1,4.29
impressio.io,io,47,10970,75,100,4,1,0,0,8,6,0,-1,3.93
legend-investment.com,com,47,8479,202,100,3,0,0,0,9,0,0,1,1
crypmix.com,com,47,5673,305,90,10,2,4,1,7,0,0,1,19.2
gorgona.io,io,47,4341,10,62.5,8,0,0,0,10,4,0,-1,3
blockmine.org.uk,org,47,3860,138,100,2,0,0,0,15,0,0,-1,-1
e-technology.cc,cc,47,3764,49,63.64,11,0,0,1,5,6,50,1,5.45
avani.space,space,47,1725,34,83.33,6,0,0,0,5,0,0,1,6.3
investback.biz,biz,47,770,14,66.67,3,0,0,1,0,0,0,0,1.05
tenbroker.club,club,47,350,4,100,2,0,0,0,9,0,0,1,14
capital-betting.com,com,47,100,1,100,4,1,0,1,5,3,0,1,5
preston-union.com,com,47,80,8,100,3,0,0,0,4,0,0,0,1
sportstraders.cc,cc,47,40,2,100,9,721,181,1,16,2,0,1,1.3
paqtrade.com,com,47,40,4,100,4,4,0,1,12,0,0,1,6
coolthreex.com,com,47,-1,-1,-1,-1,5,0,0,1,0,-1,0,2.5
toxero.org,org,47,-1,-1,0,2,2,6,1,5,0,25,-1,1.07
easy-finance.ltd,ltd,47,-1,-1,100,2,0,0,0,0,2,0,0,0.57
sweetlife.store,store,47,-1,-1,-1,-1,2,9,0,1,0,-1,-1,-1
dpool.uk,uk,47,-1,-1,100,1,3,0,1,1,0,0,1,20
bonus-miner.tech,tech,47,-1,-1,-1,-1,6,0,0,1,0,-1,-1,13.33
cryptomonsoon.io,io,47,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1
success4all.net,net,47,-1,-1,100,1,749,296,1,10,0,0,1,0.96
nanobitonline.com,com,47,-1,-1,0,1,2,0,0,0,1,0,0,1.1
smart-234.io,io,47,-1,-1,100,1,2,0,1,12,0,0,-1,2.34
rapida.tech,tech,47,-1,-1,-1,-1,0,0,1,1,0,-1,0,3.33
elgomine.com,com,47,-1,-1,100,1,0,0,0,7,1,0,-1,2.6
oracul-bet.info,info,47,-1,-1,-1,-1,1,0,1,1,0,-1,1,3
tclcoinprofit.com,com,47,-1,-1,100,2,16,5,1,7,0,0,1,1.5
tradebit400.com,com,47,-1,-1,50,2,17,11,1,0,0,0,0,300
ec-production.com,com,47,-1,-1,-1,-1,0,0,0,0,0,-1,-1,5.71
almatrade.pro,pro,47,-1,-1,100,1,0,0,1,3,0,0,-1,0.47
investido.me,me,47,-1,-1,100,4,0,0,0,8,0,0,-1,0.59
realsport.club,club,47,-1,-1,100,1,0,0,1,0,0,0,0,1
xtracoin.online,online,47,-1,-1,100,1,0,0,0,0,0,0,-1,5
thjinvest.ru,ru,47,-1,-1,100,1,0,0,0,0,0,0,1,10
cc-traders.com,com,47,-1,-1,100,1,0,0,0,0,0,0,-1,0.3
moneymakinggroup.biz,biz,47,-1,-1,100,1,0,0,0,0,0,0,-1,2
normalizecoins.com,com,46,68157,2662,80,25,1,0,1,15,0,0,1,28.8
newage-bank.com,com,46,49237,191,100,1,0,0,0,0,0,0,1,100
qwy.li,li,46,38612,322,100,6,751,158,1,9,0,0,1,1.5
infinallian.biz,biz,46,38084,863,71.43,7,0,0,0,4,1,0,1,40
invotrade.cc,cc,46,26806,482,100,1,0,0,0,3,0,0,1,1
hourforever.com,com,46,22072,1081,100,13,37,73,1,11,1,0,1,8.4
coffee-trade.biz,biz,46,15699,221,75,4,1,0,1,4,0,0,1,1.2
britbit.biz,biz,46,12946,40,100,1,0,0,0,0,0,0,-1,5
harvesttown.cc,cc,46,10091,271,100,2,0,0,0,3,0,0,1,40
coinext.biz,biz,46,8764,300,78.57,14,4,1,1,11,3,0,1,10
lasvegasincome.com,com,46,8343,473,84.62,13,0,0,0,8,0,0,1,24
lotusventure.biz,biz,46,7354,182,100,5,759,0,1,2,0,0,1,1.2
astrix.top,top,46,6995,50,0,7,0,0,0,10,3,162,1,2.2
smart-contracts.ws,ws,46,5936,152,87.5,8,748,0,1,7,1,0,1,1
fitch.capital,capital,46,3370,64,81.82,11,1,0,0,11,5,0,0,0.65
hourlydo.com,com,46,2955,208,100,7,3,46,1,1,0,0,1,3.33
luminex.biz,biz,46,2657,20,100,9,2,0,1,10,2,0,0,1.5
bitmints.biz,biz,46,2534,213,87.5,16,5,0,1,9,0,0,1,33.6
corpunion.city,city,46,2385,45,100,1,759,5,1,0,0,0,1,5
spotflow.cc,cc,46,1676,50,75,4,0,0,0,6,1,0,-1,-1
lisinux.top,top,46,1371,59,100,2,0,0,0,4,0,0,1,0.8
viadoge.com,com,46,1200,2,33.33,3,6,0,0,0,1,0,1,3.6
freedomind.org,org,46,1055,39,75,4,0,0,1,12,2,0,1,9
kaydexon-bank.com,com,46,926,43,100,2,4,0,1,2,1,0,0,1.9
tradinglimited.us,us,46,511,16,80,5,0,0,0,6,0,0,1,2
radicalbitcoin.net,net,46,204,4,100,1,0,0,0,3,0,0,1,4
genuineheart.net,net,46,152,3,100,3,15,0,1,3,0,0,0,1.5
mylifetimecoin.com,com,46,110,3,100,1,0,0,0,8,0,0,-1,0.5
frescofinance.com,com,46,50,4,100,1,0,0,0,0,0,0,1,6.5
speeddouble.com,com,46,-1,-1,-1,-1,6,20,0,0,0,-1,0,3
betinvest.ltd,ltd,46,-1,-1,100,1,0,0,0,0,0,0,1,10
profit-stakes.com,com,46,-1,-1,100,2,6,1,1,10,0,0,0,0.3
miningworld.world,world,46,-1,-1,-1,-1,33,40,1,0,0,-1,1,4
arabianhyip.com,com,46,-1,-1,100,4,1,3,0,9,0,0,0,1.3
gippominers.com,com,46,-1,-1,100,3,34,0,1,2,2,0,0,2.3
gamfinance.com,com,46,-1,-1,100,2,234,0,1,1,0,0,1,15
wellsfargobank.ru,ru,46,-1,-1,100,1,3,0,1,0,0,0,-1,0.3
bitcoinhubbell.com,com,46,-1,-1,-1,-1,3,2,1,0,0,-1,1,15
justicobiz.com,com,46,-1,-1,-1,-1,6,0,1,4,0,-1,1,2
deposit-capital.com,com,46,-1,-1,50,2,62,4,1,0,0,0,1,80
hyiperspace.com,com,46,-1,-1,100,1,0,0,0,0,0,0,-1,20
htfx.online,online,46,-1,-1,100,1,2,0,0,0,0,0,-1,0.55
earndollar.biz,biz,46,-1,-1,90,10,0,0,0,5,0,0,1,7
valuedawn.com,com,45,67975,181,59.26,27,0,0,0,12,14,0,1,5
paocard.com,com,45,58412,162,71.43,28,1,0,0,6,10,0,0,2.1
btcfury.io,io,45,57853,528,81.13,53,0,0,0,14,13,0,-1,3.84
